"Name"	"start"	"end"	"chrom"
"RP11-253E3.1"	3071532	3072145	"chr12"
"RP11-253E3.3"	3041437	3044950	"chr12"
"RP11-253I19.3"	12485353	12491581	"chr12"
"RP11-253I19.4"	12452103	12452481	"chr12"
"RP11-253M7.1"	69396904	69415029	"chr15"
"RP11-253M7.3"	69434466	69435120	"chr15"
"RP11-253M7.4"	69458522	69461806	"chr15"
"RP11-253M7.6"	69391192	69392149	"chr15"
"RP11-254A17.1"	19143695	19144160	"chr6"
"RP11-254B13.1"	68552995	68553882	"chr12"
"RP11-254B13.4"	68626870	68627187	"chr12"
"RP11-254F19.2"	84828263	84829242	"chr16"
"RP11-254F19.3"	84928353	84939603	"chr16"
"RP11-254F7.1"	10021578	10022825	"chr2"
"RP11-254F7.2"	10039092	10040663	"chr2"
"RP11-254F7.3"	10054421	10054866	"chr2"
"RP11-254F7.4"	10120734	10121065	"chr2"
"RP11-254G11.1"	21119182	21119661	"chr18"
"RP11-254I22.1"	96050115	96215519	"chr5"
"RP11-254I22.2"	96247776	96278751	"chr5"
"RP11-254I22.3"	96213346	96215075	"chr5"
"RP11-255A11.2"	33512959	33514773	"chr9"
"RP11-255A11.4"	33574361	33574588	"chr9"
"RP11-255C15.3"	179340322	179341887	"chr3"
"RP11-255C15.4"	179338122	179338583	"chr3"
"RP11-255E6.5"	113984037	113984655	"chr3"
"RP11-255E6.6"	113947005	113947570	"chr3"
"RP11-255G12.2"	51344914	51385603	"chr14"
"RP11-255G12.3"	51392128	51397135	"chr14"
"RP11-255H23.2"	23762944	23833314	"chr19"
"RP11-255H23.4"	23817599	23874701	"chr19"
"RP11-255H23.5"	23842549	23843230	"chr19"
"RP11-255I10.1"	111551854	111552173	"chr4"
"RP11-255I10.2"	111640495	111648808	"chr4"
"RP11-255L13.1"	89243401	89243793	"chr8"
"RP11-255M2.1"	95034384	95035737	"chr15"
"RP11-255M2.2"	95080095	95132859	"chr15"
"RP11-255M2.3"	94841059	95169864	"chr15"
"RP11-255M6.1"	84940504	84941133	"chr15"
"RP11-255P5.2"	102888858	102889834	"chr13"
"RP11-255P5.3"	102903339	102904000	"chr13"
"RP11-256G5.1"	42499710	42500022	"chr6"
"RP11-256I23.1"	219547211	219547658	"chr2"
"RP11-256I23.2"	219559083	219559626	"chr2"
"RP11-256I23.3"	219645090	219645631	"chr2"
"RP11-256I9.2"	65190973	65234914	"chr16"
"RP11-256I9.3"	65233056	65432820	"chr16"
"RP11-256K7.1"	44414649	44415153	"chr10"
"RP11-256K9.1"	20570222	20570519	"chrY"
"RP11-256L11.1"	109354083	109359488	"chr12"
"RP11-256L11.3"	109445410	109447497	"chr12"
"RP11-256L6.2"	96025323	96027971	"chr12"
"RP11-256L6.3"	95996521	96011489	"chr12"
"RP11-256P1.1"	138347027	138349641	"chr5"
"RP11-257A22.1"	63128311	63143881	"chr4"
"RP11-257I14.1"	54486230	54656051	"chr10"
"RP11-257I8.2"	125036831	125042239	"chr5"
"RP11-257K9.8"	73209746	73263196	"chr6"
"RP11-257O5.4"	54964474	54964679	"chr17"
"RP11-257P3.3"	81521618	81533275	"chr8"
"RP11-258B16.1"	33552123	33578187	"chr18"
"RP11-258C19.4"	53164391	53164557	"chrX"
"RP11-258C19.7"	53169097	53170914	"chrX"
"RP11-258F1.1"	18172625	18184753	"chr17"
"RP11-258F22.1"	37775371	37784131	"chr10"
"RP11-258F22.2"	37791580	37791937	"chr10"
"RP11-258O13.1"	79604967	79612300	"chr11"
"RP11-259A24.1"	61598514	61605241	"chr15"
"RP11-259F16.3"	69161530	69161906	"chr10"
"RP11-259G18.1"	46267037	46268694	"chr17"
"RP11-259G18.2"	46243606	46245044	"chr17"
"RP11-259G18.3"	46259551	46260606	"chr17"
"RP11-259K15.2"	36214607	36235608	"chr14"
"RP11-259K5.1"	37216779	37217988	"chr3"
"RP11-259K5.2"	37241789	37244177	"chr3"
"RP11-259N19.1"	74832655	74833987	"chr2"
"RP11-259O18.4"	8987175	8996566	"chr12"
"RP11-259O2.1"	1933863	1959176	"chr5"
"RP11-259O2.2"	1963609	1967154	"chr5"
"RP11-259O2.3"	1968094	1969013	"chr5"
"RP11-259P1.1"	26241331	26254092	"chr22"
"RP11-259P15.1"	180887677	180888075	"chr3"
"RP11-259P15.3"	180820544	180821612	"chr3"
"RP11-259P15.4"	180772750	180773914	"chr3"
"RP11-259P20.1"	116492297	116497099	"chr6"
"RP11-259P6.3"	133864877	133865627	"chr11"
"RP11-25B7.1"	201673105	201674144	"chr1"
"RP11-25C15.1"	96620654	96621903	"chrX"
"RP11-25C19.3"	112671812	112677819	"chr10"
"RP11-25D10.1"	109899246	109899762	"chr8"
"RP11-25D10.2"	109777912	109782288	"chr8"
"RP11-25D3.1"	26266009	26267409	"chr18"
"RP11-25E2.1"	115077325	115080153	"chr12"
"RP11-25G10.2"	15237492	15241767	"chr10"
"RP11-25H11.1"	37490691	37491103	"chr15"
"RP11-25H12.1"	65998846	66150012	"chr4"
"RP11-25I11.1"	30954820	30980917	"chr18"
"RP11-25I15.1"	42678873	42679124	"chr12"
"RP11-25I15.2"	42646583	42686701	"chr12"
"RP11-25I15.3"	42692216	42717119	"chr12"
"RP11-25I9.2"	109002465	109037967	"chr11"
"RP11-25I9.3"	108957718	108959797	"chr11"
"RP11-25J3.2"	75600047	75601551	"chr12"
"RP11-25K19.1"	59119040	59121346	"chr8"
"RP11-25K21.1"	161671978	161674824	"chr1"
"RP11-25K21.6"	161513176	161605099	"chr1"
"RP11-25L3.3"	73914405	74034161	"chr18"
"RP11-25L5.2"	58117758	58118070	"chr4"
"RP11-25O10.2"	52554818	52555273	"chr1"
"RP11-25O3.1"	52336361	52339025	"chr18"
"RP11-25P11.2"	108572643	108573174	"chr8"
"RP11-260A9.1"	26981694	26982090	"chr17"
"RP11-260A9.4"	27019527	27047934	"chr17"
"RP11-260A9.6"	26989189	26999941	"chr17"
"RP11-260E18.1"	16615926	16629969	"chr5"
"RP11-260G13.1"	29390346	29436412	"chr14"
"RP11-260M19.1"	104376530	104378951	"chr14"
"RP11-260M19.2"	104223584	104288069	"chr14"
"RP11-260M2.1"	210028417	210029156	"chr2"
"RP11-260N14.1"	135270017	135277409	"chr7"
"RP11-260O18.1"	81986138	82463675	"chr3"
"RP11-261B23.1"	30223017	30225564	"chr15"
"RP11-261B23.2"	30282533	30288389	"chr15"
"RP11-261C10.1"	243005845	243007468	"chr1"
"RP11-261C10.2"	243029512	243052252	"chr1"
"RP11-261C10.4"	243164638	243169445	"chr1"
"RP11-261C10.5"	243135898	243140588	"chr1"
"RP11-261C10.7"	243054861	243056394	"chr1"
"RP11-261C10.8"	243049782	243051619	"chr1"
"RP11-261N11.8"	63359988	63371177	"chr20"
"RP11-261P13.6"	20768876	20769375	"chr13"
"RP11-261P24.2"	98329655	98333236	"chr13"
"RP11-261P9.4"	58710795	58711633	"chr20"
"RP11-262A12.1"	109751442	109823847	"chr11"
"RP11-262A16.1"	96342953	96345651	"chr15"
"RP11-262D11.1"	72132150	72134706	"chrX"
"RP11-262D11.2"	72159845	72160346	"chrX"
"RP11-262H14.11"	62888535	62889921	"chr9"
"RP11-262H14.12"	62924911	62934964	"chr9"
"RP11-262H14.3"	62857664	62898087	"chr9"
"RP11-262H14.5"	62837748	62838372	"chr9"
"RP11-262H14.7"	62860873	62864957	"chr9"
"RP11-262I2.2"	69994626	70007836	"chr10"
"RP11-262K1.1"	72765031	72780291	"chr1"
"RP11-262M14.2"	181146233	181146463	"chr3"
"RP11-263C16.2"	171534423	171534615	"chr3"
"RP11-263C24.1"	75914201	75915213	"chr11"
"RP11-263C24.3"	75942129	75942435	"chr11"
"RP11-263E1.1"	100852331	100859262	"chr12"
"RP11-263F14.3"	134868236	134868475	"chr9"
"RP11-263I1.1"	129632019	129632492	"chr3"
"RP11-263K19.4"	155196868	155205495	"chr1"
"RP11-263K19.6"	155211151	155213819	"chr1"
"RP11-263K4.1"	82468456	82468948	"chr12"
"RP11-263K4.3"	82512677	82515817	"chr12"
"RP11-263K4.4"	82505211	82506188	"chr12"
"RP11-263K4.5"	82481118	82497560	"chr12"
"RP11-264A11.1"	54864674	54869122	"chr10"
"RP11-264B14.1"	61034636	61070122	"chr17"
"RP11-264B14.2"	61069856	61070356	"chr17"
"RP11-264B17.2"	28956687	28966883	"chr16"
"RP11-264B17.3"	28974804	28990783	"chr16"
"RP11-264B17.4"	28973962	28978824	"chr16"
"RP11-264B17.5"	28989140	28990778	"chr16"
"RP11-264C15.2"	116504283	116562293	"chr9"
"RP11-264E18.1"	128316282	128320214	"chr10"
"RP11-264E20.1"	128615867	128621806	"chr11"
"RP11-264E20.2"	128614340	128615236	"chr11"
"RP11-264F23.1"	4324372	4324811	"chr12"
"RP11-264I13.2"	2041900	2046023	"chr9"
"RP11-264K23.1"	124274679	124287544	"chr7"
"RP11-264L1.3"	78534374	78535648	"chr16"
"RP11-264L1.4"	78495926	78506568	"chr16"
"RP11-264M12.2"	77741468	77743000	"chr16"
"RP11-265B8.5"	69107926	69108217	"chr9"
"RP11-265D17.2"	12261426	12263173	"chr11"
"RP11-265D19.6"	135396429	135397764	"chrX"
"RP11-265D19.7"	135464329	135465484	"chrX"
"RP11-265D19.8"	135445897	135447368	"chrX"
"RP11-265D20.1"	43000174	43000396	"chrX"
"RP11-265E18.1"	32845394	32846061	"chr7"
"RP11-265F19.1"	131053317	131072339	"chr3"
"RP11-265G8.3"	19491072	19491299	"chr10"
"RP11-265N6.1"	42531867	42532840	"chr15"
"RP11-265N6.2"	42567031	42569994	"chr15"
"RP11-265N6.3"	42571927	42572433	"chr15"
"RP11-265N7.1"	39188438	39194309	"chr15"
"RP11-265N7.2"	39167739	39180048	"chr15"
"RP11-265O12.1"	4321962	4334182	"chr4"
"RP11-265P11.1"	39226103	39299786	"chrX"
"RP11-266A24.1"	23164900	23203161	"chr11"
"RP11-266E6.3"	34545929	34671182	"chr13"
"RP11-266E8.2"	122618851	122619274	"chr11"
"RP11-266I3.1"	55054945	55055838	"chrX"
"RP11-266I3.5"	55178207	55178737	"chrX"
"RP11-266I3.7"	55172717	55176026	"chrX"
"RP11-266I3.8"	55101637	55102026	"chrX"
"RP11-266I3.9"	55137930	55142433	"chrX"
"RP11-266J6.2"	9812762	9813097	"chr3"
"RP11-266K22.2"	31333067	31346799	"chr1"
"RP11-266K4.1"	8199599	8218911	"chr12"
"RP11-266K4.13"	8205984	8207397	"chr12"
"RP11-266K4.14"	8217758	8221115	"chr12"
"RP11-266K4.9"	8235415	8242564	"chr12"
"RP11-266L9.1"	25015978	25021023	"chr16"
"RP11-266L9.2"	25140577	25149032	"chr16"
"RP11-266L9.3"	25093387	25095255	"chr16"
"RP11-266L9.4"	25031744	25058109	"chr16"
"RP11-266L9.5"	25066937	25068943	"chr16"
"RP11-266L9.6"	25071490	25072727	"chr16"
"RP11-266L9.8"	25106569	25107102	"chr16"
"RP11-266N13.2"	59039761	59063503	"chr5"
"RP11-266O15.3"	38206231	38207192	"chr12"
"RP11-266O15.4"	38205386	38206012	"chr12"
"RP11-266O8.1"	93312557	93569483	"chr15"
"RP11-267A15.3"	174618164	174625775	"chr5"
"RP11-267C16.1"	51346249	51562569	"chr18"
"RP11-267C16.2"	51433437	51434783	"chr18"
"RP11-267D19.1"	32988763	32993754	"chr12"
"RP11-267D19.2"	32985838	32987070	"chr12"
"RP11-267J23.1"	12155262	12155772	"chr12"
"RP11-267J23.4"	12111163	12111489	"chr12"
"RP11-267L5.1"	114282067	114295839	"chr8"
"RP11-267M23.3"	94533628	94534391	"chr8"
"RP11-267M23.4"	94553722	94569745	"chr8"
"RP11-267M23.5"	94590115	94590259	"chr8"
"RP11-267M23.6"	94565036	94565715	"chr8"
"RP11-267M23.7"	94594411	94594601	"chr8"
"RP11-267N12.1"	163161675	163213023	"chr1"
"RP11-267N12.2"	163237214	163239197	"chr1"
"RP11-268E23.2"	190659216	190659750	"chr3"
"RP11-268F1.3"	46758296	46761158	"chr6"
"RP11-268G12.1"	27174920	27398997	"chrX"
"RP11-268G12.2"	27218131	27218678	"chrX"
"RP11-268G12.3"	27042907	27176298	"chrX"
"RP11-268G13.1"	11685144	11687323	"chr20"
"RP11-268I9.1"	21854640	21854987	"chr18"
"RP11-268I9.3"	21871446	21893996	"chr18"
"RP11-268I9.4"	21914369	21914660	"chr18"
"RP11-268J15.5"	36323734	36329221	"chr1"
"RP11-268P4.2"	22596228	22596551	"chr12"
"RP11-268P4.4"	22609228	22625015	"chr12"
"RP11-268P4.5"	22601425	22618867	"chr12"
"RP11-268P4.6"	22638464	22638943	"chr12"
"RP11-269C23.5"	44369365	44369877	"chr13"
"RP11-269C4.1"	30055210	30055954	"chr14"
"RP11-269C4.2"	29940745	29980212	"chr14"
"RP11-269F19.2"	44759037	44775810	"chr1"
"RP11-269F20.1"	243545532	243548329	"chr1"
"RP11-269F21.1"	111802801	111839886	"chr4"
"RP11-269F21.2"	111804418	111809694	"chr4"
"RP11-269F21.3"	111826881	112072698	"chr4"
"RP11-269G24.2"	63305262	63313521	"chr17"
"RP11-269G24.3"	63391191	63431089	"chr17"
"RP11-269G24.4"	63430468	63432211	"chr17"
"RP11-269G24.6"	63454993	63455817	"chr17"
"RP11-269G24.7"	63393355	63393586	"chr17"
"RP11-269G24.8"	63331984	63332539	"chr17"
"RP11-269M20.1"	50633124	50633602	"chr5"
"RP11-269M20.2"	50603229	50603511	"chr5"
"RP11-269M20.3"	50662859	50663266	"chr5"
"RP11-26C10.1"	62489495	62490218	"chr4"
"RP11-26E5.1"	129415949	129445852	"chr8"
"RP11-26F2.1"	22727104	22744918	"chr15"
"RP11-26F2.2"	22756172	22756729	"chr15"
"RP11-26H16.1"	21908098	21908580	"chr1"
"RP11-26J3.1"	79769372	79871759	"chr8"
"RP11-26J3.3"	79956465	79957381	"chr8"
"RP11-26J3.4"	79918860	80080831	"chr8"
"RP11-26L16.1"	86332376	86401285	"chr14"
"RP11-26L20.3"	55259969	55333588	"chr16"
"RP11-26L20.4"	55332355	55332967	"chr16"
"RP11-26M5.2"	52194362	52199580	"chr8"
"RP11-26M5.3"	52150820	52154892	"chr8"
"RP11-26N15.2"	27343252	27346110	"chr18"
"RP11-26O3.1"	7614230	7614992	"chr16"
"RP11-26P13.2"	113943256	113944320	"chr4"
"RP11-270B14.1"	62168862	62171163	"chr2"
"RP11-270C12.3"	107505203	107505448	"chr1"
"RP11-270F18.2"	98234709	98235567	"chr9"
"RP11-270L13.1"	45414337	45414910	"chr4"
"RP11-270M14.1"	75838157	75839114	"chr14"
"RP11-270M14.4"	75814502	75847698	"chr14"
"RP11-270M14.5"	75970924	75971587	"chr14"
"RP11-271C24.2"	113746872	113747408	"chr3"
"RP11-271C24.3"	113740823	113741254	"chr3"
"RP11-271F18.1"	10365180	10366487	"chr10"
"RP11-271F18.4"	10419538	10462349	"chr10"
"RP11-271K11.1"	30553697	30558962	"chr17"
"RP11-271K11.5"	31038575	31059121	"chr17"
"RP11-271K11.6"	30617680	30617790	"chr17"
"RP11-271M24.2"	25300124	25301438	"chr13"
"RP11-272B17.1"	59366218	59411171	"chr12"
"RP11-272B17.2"	59523278	59524184	"chr12"
"RP11-272D12.1"	73335260	73342387	"chr15"
"RP11-272D12.2"	73255334	73256109	"chr15"
"RP11-272D20.2"	44899178	44900925	"chr3"
"RP11-272G22.1"	53759026	53759204	"chrX"
"RP11-272G22.2"	53768986	53769219	"chrX"
"RP11-272G22.3"	53807776	53808623	"chrX"
"RP11-272J7.4"	43777562	43778825	"chr10"
"RP11-272J7.6"	43728217	43728728	"chr10"
"RP11-272K23.3"	80583683	80593701	"chr12"
"RP11-272K23.4"	80561017	80561560	"chr12"
"RP11-272L13.2"	97774669	97775026	"chr1"
"RP11-272L13.3"	97933474	97941746	"chr1"
"RP11-272L13.4"	97855575	97856825	"chr1"
"RP11-272L14.2"	106506046	106506713	"chr13"
"RP11-272M24.2"	85837126	85837532	"chr13"
"RP11-272P10.2"	13274510	13279187	"chr9"
"RP11-272P10.3"	13322806	13323450	"chr9"
"RP11-273B19.1"	54845568	54859241	"chr4"
"RP11-273B19.2"	54836161	54845402	"chr4"
"RP11-273B20.1"	7129079	7131198	"chr12"
"RP11-273B20.3"	7166674	7189069	"chr12"
"RP11-273G15.2"	142981738	143018437	"chr8"
"RP11-273P3.1"	105287830	105288365	"chr8"
"RP11-274B18.2"	68543541	68546589	"chr9"
"RP11-274B18.3"	68609125	68611984	"chr9"
"RP11-274B18.4"	68541036	68644442	"chr9"
"RP11-274B21.1"	128531698	128629458	"chr7"
"RP11-274B21.10"	128667043	128668156	"chr7"
"RP11-274B21.12"	128653690	128654019	"chr7"
"RP11-274B21.2"	128651185	128652334	"chr7"
"RP11-274B21.3"	128653969	128654722	"chr7"
"RP11-274B21.4"	128652841	128653243	"chr7"
"RP11-274B21.5"	128669087	128669892	"chr7"
"RP11-274B21.8"	128687288	128687872	"chr7"
"RP11-274B21.9"	128690451	128691717	"chr7"
"RP11-274E6.1"	77343557	77343654	"chr6"
"RP11-274E7.1"	98203059	98205193	"chr5"
"RP11-274E7.2"	98213402	98214121	"chr5"
"RP11-274H2.2"	146064042	146105204	"chr3"
"RP11-274H2.3"	146066344	146069185	"chr3"
"RP11-274H2.5"	146059585	146061679	"chr3"
"RP11-274H24.1"	4491807	4495769	"chr6"
"RP11-274J15.2"	114103249	114103628	"chr3"
"RP11-274J16.5"	93094939	93095529	"chr9"
"RP11-274J2.1"	84244003	84245488	"chr4"
"RP11-274J7.2"	63878787	63879474	"chr12"
"RP11-274J7.3"	63887379	63888598	"chr12"
"RP11-274K13.5"	136097835	136098348	"chrX"
"RP11-274M17.1"	74170445	74171830	"chr12"
"RP11-274M17.2"	74274952	74275231	"chr12"
"RP11-274M17.3"	74248637	74283669	"chr12"
"RP11-275A14.1"	29317833	29318952	"chr9"
"RP11-275F13.3"	51372270	51373224	"chr1"
"RP11-275H4.1"	181421058	181442486	"chr3"
"RP11-275I14.2"	226188870	226189221	"chr1"
"RP11-275I14.4"	226148003	226155071	"chr1"
"RP11-275I4.1"	38524070	38534655	"chr15"
"RP11-275I4.2"	38671847	38689191	"chr15"
"RP11-275N1.1"	21340233	21372950	"chr10"
"RP11-275N1.3"	21452197	21452412	"chr10"
"RP11-275O18.1"	81868368	81869046	"chr12"
"RP11-275O4.4"	227482253	227482454	"chr1"
"RP11-275O4.5"	227509028	227520477	"chr1"
"RP11-275O4.6"	227490691	227492296	"chr1"
"RP11-276E15.4"	112748902	112750456	"chr9"
"RP11-276E17.2"	166475772	166490039	"chr1"
"RP11-276H1.2"	12093627	12095307	"chr16"
"RP11-276H1.3"	12086746	12090302	"chr16"
"RP11-276H19.1"	86948699	87002033	"chr9"
"RP11-276H19.2"	87008455	87042126	"chr9"
"RP11-276H19.4"	87084161	87085151	"chr9"
"RP11-276H7.2"	16155211	16157329	"chr1"
"RP11-276H7.3"	16159266	16161883	"chr1"
"RP11-276M12.1"	81953303	81995666	"chr15"
"RP11-277A4.4"	32052291	32073474	"chr1"
"RP11-277B15.1"	167162423	167162837	"chr1"
"RP11-277B15.3"	167219831	167220512	"chr1"
"RP11-277E18.2"	7896608	7896956	"chr12"
"RP11-277I20.2"	144706733	144707047	"chr6"
"RP11-277I20.3"	144708106	144708497	"chr6"
"RP11-277J24.1"	7860437	7860764	"chr12"
"RP11-277J6.2"	73641026	73643106	"chr17"
"RP11-277J6.3"	73662568	73663848	"chr17"
"RP11-277K23.1"	38618264	38646356	"chr11"
"RP11-277P12.10"	10332861	10338292	"chr12"
"RP11-277P12.20"	10363769	10398506	"chr12"
"RP11-277P12.9"	10358464	10361045	"chr12"
"RP11-278A23.1"	87693537	87696147	"chr16"
"RP11-278A23.2"	87739771	87747706	"chr16"
"RP11-278A23.4"	87683945	87684477	"chr16"
"RP11-278C7.1"	32726383	32727387	"chr12"
"RP11-278C7.2"	32692504	32692848	"chr12"
"RP11-278C7.3"	32728169	32729024	"chr12"
"RP11-278C7.4"	32725248	32725660	"chr12"
"RP11-278C7.5"	32736930	32737660	"chr12"
"RP11-278H7.1"	243917402	244047317	"chr1"
"RP11-278H7.3"	244107365	244109011	"chr1"
"RP11-278H7.4"	244068820	244093026	"chr1"
"RP11-278I4.1"	118982579	118982875	"chr8"
"RP11-278I4.2"	119062942	119068782	"chr8"
"RP11-278J20.2"	58071720	58073134	"chr6"
"RP11-278L15.2"	149384179	149385800	"chr3"
"RP11-278L15.3"	149462182	149464830	"chr3"
"RP11-278L15.4"	149464839	149465201	"chr3"
"RP11-278L15.6"	149494660	149495995	"chr3"
"RP11-279E1.1"	6276640	6276974	"chr9"
"RP11-279F6.1"	69463026	69571440	"chr15"
"RP11-279F6.2"	69564724	69565790	"chr15"
"RP11-279F6.3"	69592129	69695750	"chr15"
"RP11-279L11.1"	3373353	3375226	"chr8"
"RP11-279N8.1"	47825330	47835956	"chr13"
"RP11-279O17.1"	8298492	8299772	"chr16"
"RP11-279O17.2"	8276263	8295700	"chr16"
"RP11-279O17.3"	8309962	8357860	"chr16"
"RP11-279O22.1"	155106062	155106400	"chr7"
"RP11-279O9.4"	185471516	185472263	"chr4"
"RP11-27G13.1"	155286162	155287136	"chr4"
"RP11-27G13.4"	155383107	155384102	"chr4"
"RP11-27G13.5"	155385352	155385492	"chr4"
"RP11-27G22.1"	112787304	112795854	"chr11"
"RP11-27G24.1"	59360700	59386749	"chr18"
"RP11-27G24.3"	59459072	59465682	"chr18"
"RP11-27I1.4"	120793551	120799570	"chr9"
"RP11-27I1.6"	120812475	120812845	"chr9"
"RP11-27K13.3"	117025482	117059490	"chr1"
"RP11-27M24.1"	10529440	10532082	"chr16"
"RP11-27M24.2"	10576499	10578183	"chr16"
"RP11-27M5.1"	202505012	202505343	"chr2"
"RP11-27M9.1"	39512404	39519854	"chr15"
"RP11-27N21.3"	79768142	79802842	"chr8"
"RP11-27P7.1"	60049587	60074715	"chr8"
"RP11-280G9.1"	61759094	61765969	"chr8"
"RP11-280H21.1"	102663163	102673913	"chr3"
"RP11-280K24.1"	51750560	51763114	"chr14"
"RP11-280K24.4"	51765276	51825422	"chr14"
"RP11-280K24.6"	51787461	51787743	"chr14"
"RP11-280O1.2"	165476841	165582155	"chr1"
"RP11-280O24.3"	14204248	14205039	"chr9"
"RP11-281A20.1"	117840322	117897256	"chr9"
"RP11-281A20.2"	117783448	117868071	"chr9"
"RP11-281B1.2"	34387722	34388464	"chrX"
"RP11-281H11.1"	5659679	5670077	"chr8"
"RP11-281H11.2"	5716584	5716804	"chr8"
"RP11-281J9.1"	77892422	77892915	"chr16"
"RP11-281J9.2"	78014683	78059454	"chr16"
"RP11-281N10.1"	71779605	71792875	"chr8"
"RP11-281O15.2"	178909710	178910609	"chr5"
"RP11-281O15.4"	178969390	178990116	"chr5"
"RP11-281O15.5"	178997969	178998815	"chr5"
"RP11-281O15.7"	179082680	179083194	"chr5"
"RP11-281O15.8"	178938677	178939223	"chr5"
"RP11-281P11.1"	104502700	104503266	"chr3"
"RP11-281P23.1"	11469250	11478196	"chr4"
"RP11-281P23.2"	11625714	11813958	"chr4"
"RP11-282A11.3"	106773623	106774279	"chr13"
"RP11-282A11.4"	106903150	106904099	"chr13"
"RP11-282C5.1"	115633542	115634191	"chr6"
"RP11-282I1.1"	123356450	123517708	"chr10"
"RP11-282I1.2"	123574227	123583767	"chr10"
"RP11-282K24.3"	19147074	19154659	"chr12"
"RP11-282M16.1"	67974391	67974625	"chr15"
"RP11-282M24.1"	34262863	34263090	"chr13"
"RP11-282O18.3"	123252030	123261483	"chr12"
"RP11-282O18.7"	123262060	123262402	"chr12"
"RP11-283C24.1"	20788071	20789584	"chr17"
"RP11-283C24.2"	20789217	20789595	"chr17"
"RP11-283G6.3"	26125155	26126617	"chr12"
"RP11-283G6.4"	26211164	26335856	"chr12"
"RP11-283G6.5"	26230819	26319720	"chr12"
"RP11-283G6.6"	26273329	26273900	"chr12"
"RP11-283I3.1"	193036	194130	"chr12"
"RP11-283I3.2"	203642	205094	"chr12"
"RP11-283I3.4"	253442	257299	"chr12"
"RP11-283I3.6"	273954	277123	"chr12"
"RP11-284A20.1"	124919947	124921598	"chr5"
"RP11-284A20.2"	124868972	124869914	"chr5"
"RP11-284A20.3"	124829472	124830290	"chr5"
"RP11-284B18.3"	64305047	64306733	"chrX"
"RP11-284F21.10"	156641666	156644887	"chr1"
"RP11-284F21.11"	156614742	156615288	"chr1"
"RP11-284F21.7"	156646507	156661424	"chr1"
"RP11-284F21.8"	156509854	156511681	"chr1"
"RP11-284F21.9"	156637783	156641004	"chr1"
"RP11-284G10.1"	115739663	115744239	"chr9"
"RP11-284H18.1"	139911238	139916620	"chr8"
"RP11-284H19.1"	20361732	20370262	"chr12"
"RP11-284J1.1"	774747	780214	"chr6"
"RP11-284L19.1"	232221938	232222174	"chr1"
"RP11-284M14.1"	142933195	143184861	"chr4"
"RP11-284P20.3"	14025971	14030115	"chr9"
"RP11-285A1.1"	78141243	78143173	"chr15"
"RP11-285A15.1"	133574566	133575208	"chr4"
"RP11-285A18.2"	123913574	123931597	"chr10"
"RP11-285B24.1"	59380024	59388704	"chr3"
"RP11-285C1.2"	153034211	153091165	"chr4"
"RP11-285E23.2"	101696002	101696450	"chr12"
"RP11-285E9.5"	77264180	77264776	"chr17"
"RP11-285E9.6"	77257737	77281897	"chr17"
"RP11-285F16.1"	100412934	100413421	"chr10"
"RP11-285F7.2"	225840883	225846522	"chr1"
"RP11-285G1.14"	44958917	44959458	"chr10"
"RP11-285G1.15"	45016080	45147221	"chr10"
"RP11-285G1.2"	44899614	44920220	"chr10"
"RP11-285G1.9"	44937508	44955725	"chr10"
"RP11-285J16.1"	37182107	37182734	"chr3"
"RP11-285M22.1"	22692834	22693613	"chr17"
"RP11-285M22.2"	22693325	22694831	"chr17"
"RP11-285M22.3"	22676695	22692618	"chr17"
"RP11-286B14.1"	95510116	95782342	"chr1"
"RP11-286B14.2"	95743096	95759470	"chr1"
"RP11-286B5.1"	48489883	48490434	"chr14"
"RP11-286E11.1"	107863479	107978799	"chr4"
"RP11-286E11.2"	107936031	107941255	"chr4"
"RP11-286H14.1"	129096027	129096735	"chr7"
"RP11-286H14.2"	129095301	129095811	"chr7"
"RP11-286H14.4"	129126518	129130793	"chr7"
"RP11-286H14.8"	129209775	129213545	"chr7"
"RP11-286H15.1"	127625997	127626848	"chr2"
"RP11-286M16.1"	229875550	229885752	"chr1"
"RP11-286N22.10"	61496440	61500076	"chr11"
"RP11-286N22.8"	61429220	61485822	"chr11"
"RP11-286N3.1"	5463627	5480975	"chr18"
"RP11-286N3.2"	5567130	5570942	"chr18"
"RP11-286O1.1"	42231811	42354454	"chr9"
"RP11-286O1.2"	42408526	42409006	"chr9"
"RP11-286O18.1"	50821880	50823501	"chr14"
"RP11-287D1.3"	74211604	74363377	"chr2"
